email,fname,lname,country,address1,address2,city,stateregion,zipcode,phonenum,bfname,blname,bcontry,baddress1,baddress2,bcity,bstateregion,bzipcode,bphne,cardname,cardtype,cardnumber,cardcvv,expiresmonth,expiresyear,errormessage,,idsemail,fname,lname,country,address1,address2,city,stateregion,zipcode,phonenum,bfname,blname,bcontry,baddress1,baddress2,bcity,bstateregion,bzipcode,bphne,cardname,cardtype,cardnumber,cardcvv,expiresmonth,expiresyear,errormessage,,ids
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,American Express,341111597241002,4,02 - February,2019,Invalid entry. Please enter a minimum of 3 characters.,,CC-checkoutPaymentDetails-cardCVV-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Discover,6510000000001248,4,02 - February,2019,Invalid entry. Please enter a minimum of 3 characters.,,CC-checkoutPaymentDetails-cardCVV-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,,Visa,4001270000000000,123,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,,Mastercard,5405010100000016,123,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,,American Express,341111597241002,1234,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,,Discover,6510000000001248,123,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,@%#^$^$^$**&(*^*^)&&())&*&^,Visa,4001270000000000,123,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,#$%^#&%#&^^$^%$^$*%(&%&^%&&%*&*&*$,Mastercard,5405010100000016,123,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,%#%#%#%#&#&^#&^^#&#&#&##&%#&#&#,American Express,341111597241002,1234,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,^%#&%#&%#^$^%$*^$^%$^$&^%$&^$&^$,Discover,6510000000001248,123,02 - February,2019,Name on Card is mandatory.,,CC-checkoutPaymentDetails-nameOnCard-error
test123@test.com,test,test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Card Type,4205260000000005,123,02 - February,2019,Card Type is mandatory.,,CC-checkoutPaymentDetails-cardType-error
test123@gmail.com,Test,test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,,Test,Test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,,Test,Visa,4205260000000005,123,02 - February,2019,This field is required.,,//fieldset[@id='billingAddress']/div[9]/div[2]/p
test123@gmail.com,Test,test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,,Test,Test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,9073528300341312412341324123412341321323,Test,Visa,4205260000000005,123,02 - February,2019,Invalid entry. Please do not exceed the maximum of 15 characters.,,//fieldset[@id='billingAddress']/div[9]/div[2]/p
test123@gmail.com,Test,test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,,Test,Test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,dasfadsfadsfasdfads,Test,Visa,4205260000000005,123,02 - February,2019,Invalid entry. Please enter a valid telephone number.,,//fieldset[@id='billingAddress']/div[9]/div[2]/p
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Visa,1232124248,123,02 - February,2019,Invalid card number, please try again.,CC-checkoutPaymentDetails-cardNumber-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Mastercard,241324248,123,02 - February,2019,Invalid card number, please try again.,CC-checkoutPaymentDetails-cardNumber-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,American Express,241324248,123,02 - February,2019,Invalid card number, please try again.,CC-checkoutPaymentDetails-cardNumber-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Discover,241324248,123,02 - February,2019,Invalid card number, please try again.,CC-checkoutPaymentDetails-cardNumber-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Visa,4001270000000000,43444,02 - February,2019,Invalid entry. Please do not exceed the maximum of 4 permitted characters.,,CC-checkoutPaymentDetails-cardCVV-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Mastercard,5405010100000016,44444,02 - February,2019,Invalid entry. Please do not exceed the maximum of 4 permitted characters.,,CC-checkoutPaymentDetails-cardCVV-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,American Express,341111597241002,44444,02 - February,2019,Invalid entry. Please do not exceed the maximum of 4 permitted characters.,,CC-checkoutPaymentDetails-cardCVV-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Discover,6510000000001248,44444,02 - February,2019,Invalid entry. Please do not exceed the maximum of 4 permitted characters.,,CC-checkoutPaymentDetails-cardCVV-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Visa,6513241324248235432432425435242452,123,02 - February,2019,Invalid entry. Please do not exceed the maximum of 20 characters.,,CC-checkoutPaymentDetails-cardNumber-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Mastercard,2413242484123423142312452435234,123,02 - February,2019,Invalid entry. Please do not exceed the maximum of 20 characters.,,CC-checkoutPaymentDetails-cardNumber-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,American Express,2413242484321421341243523452,1234,02 - February,2019,Invalid entry. Please do not exceed the maximum of 20 characters.,,CC-checkoutPaymentDetails-cardNumber-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Discover,2413242484132423141234524524352,123,02 - February,2019,Invalid entry. Please do not exceed the maximum of 20 characters.,,CC-checkoutPaymentDetails-cardNumber-error
test123@test.com,test,test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Visa,4205260000000005,123,Expires (Month),2019,Card expires month is mandatory.,,CC-checkoutPaymentDetails-endMonth-error
test123@test.com,test,test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Visa,4205260000000005,123,02 - February,Expires (Year),Card expires year is mandatory.,,CC-checkoutPaymentDetails-endYear-error
test123@gmail.com,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Test,Data,United States,851 E USA CIR,STE 102,WASILLA,Alaska,99654,9073528300,Data,Visa,4001270000000000,4,02 - February,2019,Invalid entry. Please enter a minimum of 3 characters.,,CC-checkoutPaymentDetails-cardCVV-error
test123@gmail.com,Test,test1,United States,851 E USA CIR,STE 102,Wasilla,Alaska,99654,9073528300,Test,Test1,United States,851 E USA CIR,STE 102,Wasilla,State/Region,99654,9073528300,Test,Visa,4205260000000005,123,02 - February,2019,Country is mandatory.,,CC-checkoutAddressBook-bcountry-error
